page	table	row	col	x0	x1	y0	y1	top	bottom	left	right	firstRow	rowEnd	areaY	areaBottom
10	0	6	6	535.500	602.650	197.750	213.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	6	7	602.650	669.800	197.750	213.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	6	8	669.800	736.950	197.750	213.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	7	0	57.850	175.850	213.000	243.500	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	7	3	310.250	334.050	213.000	228.250	none	none	none	none	0	14	78.750	353.550
10	0	7	4	334.050	452.100	213.000	243.500	none	0.500	0.500	none	0	14	78.750	353.550
10	0	7	5	452.100	535.500	213.000	228.250	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	7	6	535.500	602.650	213.000	228.250	none	0.500	none	0.500	0	14	78.750	353.550
10	0	7	7	602.650	669.800	213.000	228.250	none	0.500	none	0.500	0	14	78.750	353.550
10	0	7	8	669.800	736.950	213.000	228.250	none	0.500	none	0.500	0	14	78.750	353.550
10	0	8	3	310.250	334.050	228.250	243.500	none	none	none	none	0	14	78.750	353.550
10	0	8	5	452.100	535.500	228.250	243.500	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	8	6	535.500	602.650	228.250	243.500	none	0.500	none	0.500	0	14	78.750	353.550
10	0	8	7	602.650	669.800	228.250	243.500	none	0.500	none	0.500	0	14	78.750	353.550
10	0	8	8	669.800	736.950	228.250	243.500	none	0.500	none	0.500	0	14	78.750	353.550
10	0	9	0	57.850	175.850	243.500	274.000	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	9	3	310.250	334.050	243.500	258.750	none	none	none	none	0	14	78.750	353.550
10	0	9	4	334.050	452.100	243.500	274.000	none	0.500	0.500	none	0	14	78.750	353.550
10	0	9	5	452.100	535.500	243.500	258.750	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	9	6	535.500	602.650	243.500	258.750	none	0.500	none	0.500	0	14	78.750	353.550
10	0	9	7	602.650	669.800	243.500	258.750	none	0.500	none	0.500	0	14	78.750	353.550
10	0	9	8	669.800	736.950	243.500	258.750	none	0.500	none	0.500	0	14	78.750	353.550
10	0	10	3	310.250	334.050	258.750	274.000	none	none	none	none	0	14	78.750	353.550
10	0	10	5	452.100	535.500	258.750	274.000	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	10	6	535.500	602.650	258.750	274.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	10	7	602.650	669.800	258.750	274.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	10	8	669.800	736.950	258.750	274.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	11	0	57.850	175.850	274.000	300.350	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	11	3	310.250	334.050	274.000	300.350	none	none	none	none	0	14	78.750	353.550
10	0	11	4	334.050	452.100	274.000	300.350	none	0.500	0.500	none	0	14	78.750	353.550
10	0	11	5	452.100	535.500	274.000	300.350	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	11	6	535.500	602.650	274.000	300.350	none	0.500	none	0.500	0	14	78.750	353.550
10	0	11	7	602.650	669.800	274.000	300.350	none	0.500	none	0.500	0	14	78.750	353.550
10	0	11	8	669.800	736.950	274.000	300.350	none	0.500	none	0.500	0	14	78.750	353.550
10	0	12	0	57.850	175.850	300.350	326.700	none	0.500	0.500	none	0	14	78.750	353.550
10	0	12	3	310.250	334.050	300.350	326.700	none	none	none	none	0	14	78.750	353.550
10	0	12	4	334.050	452.100	300.350	326.700	none	0.500	0.500	none	0	14	78.750	353.550
10	0	12	5	452.100	535.500	300.350	326.700	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	12	6	535.500	602.650	300.350	326.700	none	0.500	none	0.500	0	14	78.750	353.550
10	0	12	7	602.650	669.800	300.350	326.700	none	0.500	none	0.500	0	14	78.750	353.550
10	0	12	8	669.800	736.950	300.350	326.700	none	0.500	none	0.500	0	14	78.750	353.550
10	0	13	0	57.850	175.850	326.700	353.300	none	0.500	0.500	none	0	14	78.750	353.550
10	0	13	3	310.250	334.050	326.700	353.300	none	none	none	none	0	14	78.750	353.550
10	0	13	4	334.050	452.100	326.700	353.300	none	0.500	0.500	none	0	14	78.750	353.550
10	0	13	5	452.100	535.500	326.700	353.300	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	13	6	535.500	736.950	326.700	353.300	0.500	0.500	none	0.500	0	14	78.750	353.550
12	0	0	0	57.850	136.150	94.150	149.600	0.500	none	0.500	0.500	0	5	93.900	271.850
12	0	0	1	136.150	198.750	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	0	2	198.750	261.350	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	0	3	261.350	323.950	94.150	149.600	0.500	0.500	0.500	0.500	0	5	93.900	271.850
12	0	0	4	323.950	386.600	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	0	5	386.600	449.250	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	0	6	449.250	511.900	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	0	7	511.900	574.550	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	0	8	574.550	637.200	94.150	149.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	0	9	637.200	699.850	94.150	149.600	0.500	0.500	0.500	0.500	0	5	93.900	271.850
12	0	0	10	699.850	734.650	94.150	149.600	0.500	none	none	0.500	0	5	93.900	271.850
12	0	1	0	57.850	136.150	149.600	180.100	0.500	none	0.500	0.500	0	5	93.900	271.850
12	0	1	1	136.150	198.750	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	1	2	198.750	261.350	149.600	180.100	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	1	3	261.350	323.950	149.600	180.100	none	0.500	0.500	0.500	0	5	93.900	271.850
12	0	1	4	323.950	386.600	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	1	5	386.600	449.250	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	1	6	449.250	511.900	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	1	7	511.900	574.550	149.600	180.100	none	0.500	none	0.500	0	5	93.900	271.850
12	0	1	8	574.550	637.200	149.600	180.100	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	1	9	637.200	699.850	149.600	180.100	0.500	0.500	0.500	0.500	0	5	93.900	271.850
12	0	1	10	699.850	734.650	149.600	180.100	0.500	none	none	0.500	0	5	93.900	271.850
12	0	2	0	57.850	136.150	180.100	210.600	0.500	none	0.500	0.500	0	5	93.900	271.850
12	0	2	1	136.150	198.750	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	2	2	198.750	261.350	180.100	210.600	0.500	0.500	none	0.500	0	5	93.900	271.850
12	0	2	3	261.350	323.950	180.100	210.600	none	0.500	0.500	0.500	0	5	93.900	271.850
12	0	2	4	323.950	386.600	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	2	5	386.600	449.250	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	2	6	449.250	511.900	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	2	7	511.900	574.550	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	2	8	574.550	734.650	180.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
12	0	3	0	57.850	136.150	210.600	241.100	0.500	0.500	0.500	0.500	0	5	93.900	271.850
