JesuitAssocOfStudentPersonnel	size=20.00	unscaled=12287	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=24.00	unscaled=10213	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=20.00	unscaled=13466	avail=12313	row=0	font=1
JesuitAssocOfStudentPersonnel	size=28.00	unscaled=10195	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=24.00	unscaled=12238	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=32.00	unscaled=11977	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=24.00	unscaled=12686	avail=13160	row=none
JesuitAssocOfStudentPersonnel	size=28.00	unscaled=12257	avail=13160	row=none
JesuitAssocOfStudentPersonnel	size=32.00	unscaled=12109	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=28.00	unscaled=12135	avail=12948	row=none
JesuitAssocOfStudentPersonnel	size=32.00	unscaled=8700	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=28.00	unscaled=11394	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=24.00	unscaled=10008	avail=7868	row=3	font=0.85
JesuitAssocOfStudentPersonnel	size=24.00	unscaled=9991	avail=10408	row=none
JesuitAssocOfStudentPersonnel	size=32.00	unscaled=10198	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=20.00	unscaled=10882	avail=10748	row=1	font=0.925
JesuitAssocOfStudentPersonnel	size=28.00	unscaled=10205	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=20.00	unscaled=10875	avail=12313	row=none
JesuitAssocOfStudentPersonnel	size=32.00	unscaled=11616	avail=12864	row=none
JesuitAssocOfStudentPersonnel	size=32.00	unscaled=12801	avail=13288	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=8805	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=11261	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=14.00	unscaled=11964	avail=9964	row=1	font=0.925
RESPA_-_Section_8_Webinar	size=24.00	unscaled=5775	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=10448	avail=9964	row=1	font=0.925
RESPA_-_Section_8_Webinar	size=18.00	unscaled=11846	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=11091	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=13293	avail=9964	row=4	font=0.775
RESPA_-_Section_8_Webinar	size=24.00	unscaled=7383	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=11460	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=8213	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=11059	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=7112	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=20.00	unscaled=7876	avail=6635	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=10516	avail=9964	row=1	font=0.925
RESPA_-_Section_8_Webinar	size=24.00	unscaled=12901	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=14174	avail=9964	row=4	font=0.775
RESPA_-_Section_8_Webinar	size=24.00	unscaled=9299	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=10245	avail=9964	row=1	font=0.925
RESPA_-_Section_8_Webinar	size=24.00	unscaled=6943	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=7789	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=20.00	unscaled=10808	avail=9964	row=1	font=0.925
RESPA_-_Section_8_Webinar	size=24.00	unscaled=12836	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=9352	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=9944	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=11227	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=11940	avail=9964	row=2	font=0.85
RESPA_-_Section_8_Webinar	size=24.00	unscaled=12014	avail=9964	row=4	font=0.775
RESPA_-_Section_8_Webinar	size=24.00	unscaled=10723	avail=9964	row=1	font=0.925
RESPA_-_Section_8_Webinar	size=24.00	unscaled=9637	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=7789	avail=9964	row=none
RESPA_-_Section_8_Webinar	size=24.00	unscaled=8213	avail=10921	row=none
RRM-training-syllabus-Chapter-3-Teamwork-TC-Towing-Incident-Analysis-Dec-2009	size=32.00	unscaled=14508	avail=14352	row=0	font=1
RRM-training-syllabus-Chapter-3-Teamwork-TC-Towing-Incident-Analysis-Dec-2009	size=24.00	unscaled=15812	avail=13801	row=1	font=0.925
