path	ext	family	batch	kind	part	feature
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	xlsx	sheets	chartset-014		xl/charts/chart11.xml	c:lineChart
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	xlsx	sheets	chartset-014		xl/charts/chart11.xml	c:barChart
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	xlsx	sheets	chartset-014		xl/charts/chart11.xml	c:lineChart
sheets/chartset-014/xlsx/045_Check_register_with_chart_4becb8a0.xlsx	xlsx	sheets	chartset-014	text	xl/charts/chart11.xml	c:barChart
sheets/chartset-014/xlsx/045_Check_register_with_chart_4becb8a0.xlsx	xlsx	sheets	chartset-014	text	xl/charts/chart11.xml	@barDir_bar
sheets/chartset-014/xlsx/048_Expense_trends_budget_18d1e8ba.xlsx	xlsx	sheets	chartset-014	text	xl/charts/chart11.xml	c:barChart
sheets/chartset-014/xlsx/064_Small_business_cash_flow_Use_this_template_0a640756.xlsx	xlsx	sheets	chartset-014	text	xl/charts/chart11.xml	c:barChart
sheets/chartset-014/xlsx/064_Small_business_cash_flow_Use_this_template_0a640756.xlsx	xlsx	sheets	chartset-014	text	xl/charts/chart11.xml	c:lineChart
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	pptx	slides	chartset-005	ceiling	ppt/charts/chart1.xml	c:pieChart
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	pptx	slides	chartset-005	ceiling	ppt/charts/chart2.xml	c:pieChart
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	pptx	slides	chartset-005	ceiling	ppt/charts/chart3.xml	c:pieChart
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	pptx	slides	chartset-005	ceiling	ppt/charts/chart4.xml	c:pieChart
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	pptx	slides	chartset-005	ceiling	ppt/charts/chart5.xml	c:pieChart
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	pptx	slides	chartset-005	ceiling	ppt/charts/chart6.xml	c:pieChart
slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	pptx	slides	chartset-006	text	ppt/charts/chart1.xml	c:pieChart
slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	pptx	slides	chartset-006	text	ppt/charts/chart2.xml	c:pieChart
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	pptx	slides	chartset-006	ceiling	ppt/charts/chart1.xml	c:barChart
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	pptx	slides	chartset-006	ceiling	ppt/charts/chart1.xml	@grouping_pctstk
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	pptx	slides	chartset-006	ceiling	ppt/charts/chart2.xml	c:barChart
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	pptx	slides	chartset-006	ceiling	ppt/charts/chart2.xml	@grouping_pctstk
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	pptx	slides	chartset-006	ceiling	ppt/charts/chart3.xml	c:barChart
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	pptx	slides	chartset-006	ceiling	ppt/charts/chart3.xml	@grouping_pctstk
slides/chartset-007/pptx/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.pptx	pptx	slides	chartset-007	text	ppt/charts/chart1.xml	c:barChart
slides/chartset-007/pptx/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.pptx	pptx	slides	chartset-007	text	ppt/charts/chart1.xml	@grouping_pctstk
slides/chartset-007/pptx/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.pptx	pptx	slides	chartset-007	text	ppt/charts/chart2.xml	c:barChart
slides/chartset-007/pptx/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.pptx	pptx	slides	chartset-007	text	ppt/charts/chart2.xml	@grouping_pctstk
slides/chartset-007/pptx/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	pptx	slides	chartset-007	text	ppt/charts/chart1.xml	c:radarChart
slides/chartset-007/pptx/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	pptx	slides	chartset-007	text	ppt/charts/chart1.xml	@radarStyle_filled
slides/chartset-007/pptx/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	pptx	slides	chartset-007	text	ppt/charts/chart2.xml	c:radarChart
slides/chartset-007/pptx/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	pptx	slides	chartset-007	text	ppt/charts/chart2.xml	@radarStyle_filled
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart1.xml	c:barChart
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart1.xml	@grouping_pctstk
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart2.xml	c:barChart
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart2.xml	@grouping_pctstk
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart3.xml	c:barChart
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart3.xml	@grouping_pctstk
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart5.xml	c:barChart
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart5.xml	@grouping_pctstk
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart4.xml	c:barChart
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart4.xml	@grouping_pctstk
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart6.xml	c:barChart
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	slides	chartset-007	ceiling	ppt/charts/chart6.xml	@grouping_pctstk
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	pptx	slides	chartset-008	text	ppt/charts/chart1.xml	c:barChart
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	pptx	slides	chartset-008	text	ppt/charts/chart2.xml	c:barChart
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart3.xml	c:doughnutChart
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart3.xml	@holeSize
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart4.xml	c:doughnutChart
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart4.xml	@holeSize
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart5.xml	c:doughnutChart
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart5.xml	@holeSize
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart6.xml	c:doughnutChart
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart6.xml	@holeSize
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart1.xml	c:doughnutChart
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart1.xml	@holeSize
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart2.xml	c:doughnutChart
slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	pptx	slides	chartset-008	text	ppt/charts/chart2.xml	@holeSize
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	pptx	slides	chartset-008	text	ppt/charts/chart1.xml	c:pieChart
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	pptx	slides	chartset-008	text	ppt/charts/chart2.xml	c:pieChart
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	pptx	slides	chartset-008	text	ppt/charts/chart4.xml	c:pieChart
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	pptx	slides	chartset-008	text	ppt/charts/chart3.xml	c:pieChart
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	pptx	slides	chartset-008	text	ppt/charts/chart6.xml	c:pieChart
slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	pptx	slides	chartset-008	text	ppt/charts/chart5.xml	c:pieChart
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart1.xml	c:barChart
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart1.xml	@grouping_pctstk
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart2.xml	c:barChart
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart2.xml	@grouping_pctstk
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart3.xml	c:barChart
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart3.xml	@grouping_pctstk
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart5.xml	c:barChart
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart5.xml	@grouping_pctstk
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart4.xml	c:barChart
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart4.xml	@grouping_pctstk
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart6.xml	c:barChart
slides/chartset-009/pptx/033_Battery_Percentage_Chart_c99c24b5.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart6.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart3.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart3.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart4.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart4.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart5.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart5.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart7.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart7.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart8.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart8.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart1.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart1.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart2.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart2.xml	@grouping_pctstk
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart6.xml	c:barChart
slides/chartset-009/pptx/052_Flame_Percentage_Chart_d27d49c4.pptx	pptx	slides	chartset-009	ceiling	ppt/charts/chart6.xml	@grouping_pctstk
slides/chartset-010/pptx/093_Insightful_Zoom_Chart_22b5464e.pptx	pptx	slides	chartset-010	text	ppt/charts/chart1.xml	c:doughnutChart
slides/chartset-010/pptx/093_Insightful_Zoom_Chart_22b5464e.pptx	pptx	slides	chartset-010	text	ppt/charts/chart1.xml	@holeSize
slides/chartset-010/pptx/093_Insightful_Zoom_Chart_22b5464e.pptx	pptx	slides	chartset-010	text	ppt/charts/chart2.xml	c:doughnutChart
slides/chartset-010/pptx/093_Insightful_Zoom_Chart_22b5464e.pptx	pptx	slides	chartset-010	text	ppt/charts/chart2.xml	@holeSize
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart3.xml	c:pieChart
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart4.xml	c:pieChart
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart5.xml	c:pieChart
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart6.xml	c:pieChart
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart7.xml	c:pieChart
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart8.xml	c:pieChart
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart1.xml	c:pieChart
slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	pptx	slides	chartset-012	text	ppt/charts/chart2.xml	c:pieChart
