ws_prod-g-doc-Events-Part-M-presentation__ppt	6	24.01	238
ws_prod-g-doc-Events-Part-M-presentation__ppt	7	15.99	386
ws_prod-g-doc-Events-Part-M-presentation__ppt	8	18.0	477
ws_prod-g-doc-Events-Part-M-presentation__ppt	9	18.0	244
ws_prod-g-doc-Events-Part-M-presentation__ppt	10	18.0	470
ws_prod-g-doc-Events-Part-M-presentation__ppt	11	20.01	357
ws_prod-g-doc-Events-Part-M-presentation__ppt	12	20.01	363
ws_prod-g-doc-Events-Part-M-presentation__ppt	13	15.99	370
ws_prod-g-doc-Events-Part-M-presentation__ppt	14	20.01	197
ws_prod-g-doc-Events-Part-M-presentation__ppt	15	28.01	163
ws_prod-g-doc-Events-Part-M-presentation__ppt	16	18.0	517
ws_prod-g-doc-Events-Part-M-presentation__ppt	17	20.01	410
ws_prod-g-doc-Events-Part-M-presentation__ppt	18	18.0	393
ws_prod-g-doc-Events-Part-M-presentation__ppt	19	20.01	274
ws_prod-g-doc-Events-Part-M-presentation__ppt	20	20.01	459
ws_prod-g-doc-Events-Part-M-presentation__ppt	21	17.01	420
ws_prod-g-doc-Events-Part-M-presentation__ppt	22	20.01	422
ws_prod-g-doc-Events-Part-M-presentation__ppt	23	20.01	251
ws_prod-g-doc-Events-Part-M-presentation__ppt	24	18.0	409
ws_prod-g-doc-Events-Part-M-presentation__ppt	25	32.0	27
ws_prod-g-doc-Events-Part-M-presentation__ppt	26	20.01	309
ws_prod-g-doc-Events-Part-M-presentation__ppt	27	20.01	218
ws_prod-g-doc-Events-Part-M-presentation__ppt	28	20.01	215
ws_prod-g-doc-Events-Part-M-presentation__ppt	29	24.01	240
ws_prod-g-doc-Events-Part-M-presentation__ppt	30	15.99	28
ws_prod-g-doc-Events-2007-Privileges__ppt	1	32.0	53
ws_prod-g-doc-Events-2007-Privileges__ppt	2	8.93	192
ws_prod-g-doc-Events-2007-Privileges__ppt	3	18.0	239
ws_prod-g-doc-Events-2007-Privileges__ppt	4	11.74	139
ws_prod-g-doc-Events-2007-Privileges__ppt	5	24.01	312
ws_prod-g-doc-Events-2007-Privileges__ppt	6	24.01	156
ws_prod-g-doc-Events-2007-Privileges__ppt	7	20.01	283
ws_prod-g-doc-Events-2007-Privileges__ppt	8	28.01	43
ws_prod-g-doc-Events-2007-Privileges__ppt	9	20.01	177
ws_prod-g-doc-Events-2007-Privileges__ppt	10	10.01	39
ws_prod-g-doc-Events-2007-Privileges__ppt	11	20.01	307
ws_prod-g-doc-Events-2007-Privileges__ppt	12	28.01	43
ws_prod-g-doc-Events-2007-Privileges__ppt	13	10.01	39
ws_prod-g-doc-Events-2007-Privileges__ppt	14	10.01	39
ws_prod-g-doc-Events-2007-Privileges__ppt	15	28.01	245
outlook_of_nigerian_pension_sector__ppt	1	18.0	43
outlook_of_nigerian_pension_sector__ppt	2	28.01	150
outlook_of_nigerian_pension_sector__ppt	3	20.01	318
outlook_of_nigerian_pension_sector__ppt	4	20.01	121
outlook_of_nigerian_pension_sector__ppt	5	11.0	149
outlook_of_nigerian_pension_sector__ppt	6	11.99	573
outlook_of_nigerian_pension_sector__ppt	7	10.01	252
outlook_of_nigerian_pension_sector__ppt	8	14.0	132
outlook_of_nigerian_pension_sector__ppt	9	11.99	362
outlook_of_nigerian_pension_sector__ppt	10	11.99	304
outlook_of_nigerian_pension_sector__ppt	11	11.99	455
outlook_of_nigerian_pension_sector__ppt	12	18.0	90
undp_presentation_revised_17_may__ppt	1	24.01	55
undp_presentation_revised_17_may__ppt	2	28.01	169
undp_presentation_revised_17_may__ppt	3	24.01	396
undp_presentation_revised_17_may__ppt	4	20.01	331
undp_presentation_revised_17_may__ppt	5	17.01	455
undp_presentation_revised_17_may__ppt	6	22.99	379
undp_presentation_revised_17_may__ppt	7	11.8	440
undp_presentation_revised_17_may__ppt	8	20.01	535
undp_presentation_revised_17_may__ppt	9	14.99	537
undp_presentation_revised_17_may__ppt	10	24.01	202
undp_presentation_revised_17_may__ppt	11	15.99	409
undp_presentation_revised_17_may__ppt	12	18.0	484
undp_presentation_revised_17_may__ppt	13	20.01	464
undp_presentation_revised_17_may__ppt	14	20.01	528
undp_presentation_revised_17_may__ppt	15	18.0	584
undp_presentation_revised_17_may__ppt	16	11.86	116
undp_presentation_revised_17_may__ppt	17	18.0	677
undp_presentation_revised_17_may__ppt	18	8.54	122
undp_presentation_revised_17_may__ppt	19	14.0	420
undp_presentation_revised_17_may__ppt	20	17.01	927
undp_presentation_revised_17_may__ppt	21	13.01	975
undp_presentation_revised_17_may__ppt	22	43.99	8
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	1	20.01	127
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	2	20.01	206
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	3	15.99	187
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	4	20.01	288
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	5	32.0	143
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	6	15.99	688
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	7	20.01	443
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	8	20.01	411
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	9	18.0	549
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	10	20.01	273
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	11	20.01	314
0335fab9-79f0-4944-b92c-f223837ca2d8__ppt	12	20.01	257
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	1	20.01	83
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	2	28.01	89
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	3	28.01	105
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	4	10.01	65
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	5	24.01	202
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	6	20.01	315
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	7	15.99	402
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	8	20.01	449
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	9	24.01	126
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	10	24.01	228
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	11	20.01	199
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	12	20.01	180
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	13	24.01	110
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	14	20.01	370
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	15	24.01	218
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	16	18.0	93
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	17	24.01	242
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	18	10.01	66
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	19	15.99	688
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	20	28.01	84
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	21	10.01	66
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	22	15.99	471
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	23	20.01	395
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	24	20.01	321
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	25	20.01	176
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	26	24.01	170
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	27	28.01	105
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	28	10.01	66
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	29	20.01	416
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	30	24.01	374
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	31	7.0	306
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	32	10.01	66
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	33	20.01	111
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	34	24.01	188
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	35	15.99	475
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	36	24.01	111
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	37	18.0	128
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	38	24.01	184
berlin__ppt	1	24.01	156
berlin__ppt	2	20.01	130
berlin__ppt	3	22.0	96
berlin__ppt	4	25.99	291
berlin__ppt	5	24.01	361
berlin__ppt	6	25.99	244
berlin__ppt	7	25.99	141
berlin__ppt	8	22.0	198
berlin__ppt	9	28.01	258
berlin__ppt	10	24.01	253
berlin__ppt	11	25.99	337
berlin__ppt	12	20.01	356
berlin__ppt	13	22.0	360
berlin__ppt	14	24.01	315
berlin__ppt	15	28.01	27
berlin__ppt	16	22.0	333
berlin__ppt	17	25.99	309
berlin__ppt	18	22.0	151
berlin__ppt	19	24.01	143
berlin__ppt	20	22.0	110
berlin__ppt	21	24.01	111
berlin__ppt	22	25.99	183
berlin__ppt	23	24.01	130
berlin__ppt	24	32.0	97
berlin__ppt	25	24.01	188
berlin__ppt	26	28.01	196
berlin__ppt	27	32.0	109
berlin__ppt	28	24.01	79
berlin__ppt	29	25.99	197
ITE106-Chapter 4__ppt	1	33.99	112
ITE106-Chapter 4__ppt	2	25.99	198
ITE106-Chapter 4__ppt	3	28.01	303
ITE106-Chapter 4__ppt	4	28.01	321
ITE106-Chapter 4__ppt	5	28.01	322
ITE106-Chapter 4__ppt	6	22.0	490
ITE106-Chapter 4__ppt	7	24.01	449
ITE106-Chapter 4__ppt	8	24.01	262
ITE106-Chapter 4__ppt	9	25.99	353
ITE106-Chapter 4__ppt	10	28.01	139
ITE106-Chapter 4__ppt	11	28.01	365
ITE106-Chapter 4__ppt	12	24.01	475
ITE106-Chapter 4__ppt	13	21.0	281
ITE106-Chapter 4__ppt	14	22.99	414
ITE106-Chapter 4__ppt	15	22.0	511
ITE106-Chapter 4__ppt	16	24.01	53
ITE106-Chapter 4__ppt	17	28.01	340
ITE106-Chapter 4__ppt	18	28.01	333
ITE106-Chapter 4__ppt	19	28.01	305
ITE106-Chapter 4__ppt	20	43.99	58
ITE106-Chapter 4__ppt	21	28.01	311
ITE106-Chapter 4__ppt	22	27.01	405
ITE106-Chapter 4__ppt	23	28.01	298
ITE106-Chapter 4__ppt	24	28.01	294
ITE106-Chapter 4__ppt	25	24.01	202
ITE106-Chapter 4__ppt	26	28.01	220
ITE106-Chapter 4__ppt	27	24.01	236
ITE106-Chapter 4__ppt	28	25.99	317
ITE106-Chapter 4__ppt	29	28.01	296
ITE106-Chapter 4__ppt	30	28.01	285
ITE106-Chapter 4__ppt	31	28.01	150
ITE106-Chapter 4__ppt	32	25.99	402
ITE106-Chapter 4__ppt	33	28.01	172
ITE106-Chapter 4__ppt	34	28.01	272
ITE106-Chapter 4__ppt	35	24.01	275
ITE106-Chapter 4__ppt	36	25.99	381
ITE106-Chapter 4__ppt	37	22.0	270
ITE106-Chapter 4__ppt	38	24.01	410
ITE106-Chapter 4__ppt	39	24.01	459
ITE106-Chapter 4__ppt	40	24.01	339
ITE106-Chapter 4__ppt	41	28.01	285
ITE106-Chapter 4__ppt	42	24.01	427
ITE106-Chapter 4__ppt	43	20.01	558
ITE106-Chapter 4__ppt	44	24.01	393
ITE106-Chapter 4__ppt	45	20.01	513
ITE106-Chapter 4__ppt	46	22.0	450
ITE106-Chapter 4__ppt	47	36.0	72
Lepore__ppt	1	15.99	65
Lepore__ppt	2	20.01	383
Lepore__ppt	3	20.01	168
Lepore__ppt	4	17.01	234
Lepore__ppt	5	14.99	243
Lepore__ppt	6	24.01	226
Lepore__ppt	7	14.99	510
Lepore__ppt	8	18.0	562
Lepore__ppt	9	17.01	554
Lepore__ppt	10	14.0	1079
Lepore__ppt	11	18.99	529
Lepore__ppt	12	17.01	276
Lepore__ppt	13	20.01	245
Lepore__ppt	14	20.01	242
Lepore__ppt	15	24.01	239
Lepore__ppt	16	20.01	157
Lepore__ppt	17	24.01	321
Lepore__ppt	18	17.01	292
Lepore__ppt	19	11.99	119
Lepore__ppt	20	24.01	136
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	1	11.99	21
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	2	18.0	119
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	3	15.99	276
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	4	15.99	461
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	5	14.0	527
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	6	15.99	446
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	7	14.0	407
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	8	14.0	928
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	9	15.99	743
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	10	15.99	630
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	11	18.0	313
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	12	14.0	87
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	1	18.0	132
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	2	28.01	231
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	3	18.0	86
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	4	28.01	229
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	5	28.01	43
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	6	24.01	147
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	7	24.01	74
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	8	24.01	73
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	9	20.01	98
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	10	15.99	28
71393_pp7__ppt	1	28.01	52
71393_pp7__ppt	2	20.01	122
71393_pp7__ppt	3	20.01	269
71393_pp7__ppt	4	17.01	201
71393_pp7__ppt	5	14.99	308
71393_pp7__ppt	6	15.99	216
71393_pp7__ppt	7	17.01	262
71393_pp7__ppt	8	15.99	119
71393_pp7__ppt	9	20.01	392
71393_pp7__ppt	10	18.0	518
71393_pp7__ppt	11	18.0	207
71393_pp7__ppt	12	14.0	178
71393_pp7__ppt	13	17.01	437
71393_pp7__ppt	14	17.01	345
71393_pp7__ppt	15	14.99	317
71393_pp7__ppt	16	20.01	266
71393_pp7__ppt	17	20.0	87
71393_pp7__ppt	18	24.01	52
71393_pp7__ppt	19	24.01	96
71393_pp7__ppt	20	14.0	243
71393_pp7__ppt	21	18.0	487
71393_pp7__ppt	22	18.0	433
71393_pp7__ppt	23	15.99	478
71393_pp7__ppt	24	24.01	110
71393_pp7__ppt	25	14.0	334
71393_pp7__ppt	26	14.99	312
71393_pp7__ppt	27	14.99	398
71393_pp7__ppt	28	18.0	86
71393_pp7__ppt	29	18.0	85
71393_pp7__ppt	30	18.0	90
71393_pp7__ppt	31	18.0	79
71393_pp7__ppt	32	18.0	60
71393_pp7__ppt	33	14.0	254
71393_pp7__ppt	34	17.01	306
71393_pp7__ppt	35	14.0	407
71393_pp7__ppt	36	14.99	176
71393_pp7__ppt	37	20.01	237
71393_pp7__ppt	38	17.01	407
71393_pp7__ppt	39	18.0	242
1-secretariat__ppt	1	43.99	110
1-secretariat__ppt	2	36.0	132
1-secretariat__ppt	3	43.99	72
1-secretariat__ppt	4	28.01	180
1-secretariat__ppt	5	36.0	290
1-secretariat__ppt	6	36.0	122
1-secretariat__ppt	7	32.0	174
1-secretariat__ppt	8	32.0	216
1-secretariat__ppt	9	32.99	172
1-secretariat__ppt	10	28.01	201
pods05__ppt	1	24.01	74
pods05__ppt	2	28.01	83
pods05__ppt	3	28.01	212
pods05__ppt	4	47.99	21
pods05__ppt	5	24.01	63
pods05__ppt	6	28.01	62
pods05__ppt	7	24.01	212
pods05__ppt	8	32.0	27
pods05__ppt	9	11.99	2211
pods05__ppt	10	24.01	63
pods05__ppt	11	32.0	103
pods05__ppt	12	28.01	132
pods05__ppt	13	29.99	33
pods05__ppt	14	14.0	504
pods05__ppt	15	18.0	291
pods05__ppt	16	32.0	88
pods05__ppt	17	20.01	279
pods05__ppt	18	28.01	176
pods05__ppt	19	28.01	83
pods05__ppt	20	28.01	141
pods05__ppt	21	28.01	78
pods05__ppt	22	32.0	42
pods05__ppt	23	43.99	23
pods05__ppt	24	24.01	20
pods05__ppt	25	18.72	58
pods05__ppt	26	24.01	148
pods05__ppt	27	32.0	182
pods05__ppt	28	28.01	72
pods05__ppt	29	24.01	118
pods05__ppt	30	24.01	71
pods05__ppt	31	28.01	108
pods05__ppt	32	9.01	30
pods05__ppt	33	9.01	60
pods05__ppt	34	32.0	54
pods05__ppt	35	32.0	101
pods05__ppt	36	24.01	187
pods05__ppt	37	24.01	71
pods05__ppt	38	28.01	44
pods05__ppt	39	20.01	85
pods05__ppt	40	24.01	31
pods05__ppt	41	24.01	31
pods05__ppt	42	43.99	22
pods05__ppt	43	43.99	22
pods05__ppt	44	43.99	22
pods05__ppt	45	28.01	25
pods05__ppt	46	28.01	25
pods05__ppt	47	28.01	173
pods05__ppt	48	32.0	61
pods05__ppt	49	43.99	27
pods05__ppt	50	28.01	178
pods05__ppt	51	24.01	142
pods05__ppt	52	28.01	116
pods05__ppt	53	28.01	107
pods05__ppt	54	32.0	134
pods05__ppt	55	24.01	92
pods05__ppt	56	24.01	196
pods05__ppt	57	28.01	53
pods05__ppt	58	28.01	236
pods05__ppt	59	28.01	127
pods05__ppt	60	24.01	74
ws_prod-g-doc-Events-r-6.-ESM__ppt	1	14.0	77
ws_prod-g-doc-Events-r-6.-ESM__ppt	2	20.01	114
ws_prod-g-doc-Events-r-6.-ESM__ppt	3	20.01	299
ws_prod-g-doc-Events-r-6.-ESM__ppt	4	20.01	245
ws_prod-g-doc-Events-r-6.-ESM__ppt	5	18.99	245
ws_prod-g-doc-Events-r-6.-ESM__ppt	6	20.01	321
ws_prod-g-doc-Events-r-6.-ESM__ppt	7	18.99	307
ws_prod-g-doc-Events-r-6.-ESM__ppt	8	17.01	321
ws_prod-g-doc-Events-r-6.-ESM__ppt	9	17.01	333
ws_prod-g-doc-Events-r-6.-ESM__ppt	10	20.01	357
ws_prod-g-doc-Events-r-6.-ESM__ppt	11	20.01	354
ws_prod-g-doc-Events-r-6.-ESM__ppt	12	20.01	307
ws_prod-g-doc-Events-r-6.-ESM__ppt	13	17.01	348
ws_prod-g-doc-Events-r-6.-ESM__ppt	14	20.01	340
ws_prod-g-doc-Events-r-6.-ESM__ppt	15	20.01	337
ws_prod-g-doc-Events-r-6.-ESM__ppt	16	20.01	338
ws_prod-g-doc-Events-r-6.-ESM__ppt	17	18.99	237
ws_prod-g-doc-Events-r-6.-ESM__ppt	18	17.01	357
ws_prod-g-doc-Events-r-6.-ESM__ppt	19	20.01	424
ws_prod-g-doc-Events-r-6.-ESM__ppt	20	17.01	329
ws_prod-g-doc-Events-r-6.-ESM__ppt	21	18.99	373
ws_prod-g-doc-Events-r-6.-ESM__ppt	22	18.99	442
ws_prod-g-doc-Events-r-6.-ESM__ppt	23	20.01	414
ws_prod-g-doc-Events-r-6.-ESM__ppt	24	20.01	335
ws_prod-g-doc-Events-r-6.-ESM__ppt	25	14.0	78
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	1	36.0	45
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	2	32.0	42
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	3	36.0	31
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	4	28.01	157
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	5	24.01	72
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	6	20.01	157
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	7	18.0	89
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	8	28.01	198
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	9	11.99	20
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	10	20.01	316
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	11	15.99	550
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	12	14.0	135
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	13	28.01	122
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	14	24.01	358
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	15	24.01	276
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	16	18.0	50
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	17	18.0	28
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	18	14.0	39
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	19	20.01	393
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	20	14.0	39
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	21	18.0	196
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	22	14.0	48
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	23	14.0	53
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	24	20.01	364
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	25	20.01	284
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	26	20.01	383
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	27	14.0	21
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	28	14.0	89
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	29	43.99	12
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	30	14.0	107
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	31	18.99	148
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	32	18.0	285
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	33	18.0	229
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	34	18.99	90
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	35	14.0	2
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	36	18.0	33
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	37	40.0	21
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	38	20.01	499
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	39	15.99	264
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	40	32.0	30
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	41	20.01	398
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	42	18.0	456
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	43	14.0	2
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	44	32.0	50
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	45	24.01	220
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	46	15.99	305
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	47	13.01	675
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	48	20.01	288
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	49	18.0	202
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	50	18.0	52
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	51	20.01	547
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	52	15.99	25
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	53	11.99	61
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	54	20.01	420
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	55	14.0	15
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	56	20.01	455
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	57	15.99	542
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	58	28.01	24
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	59	43.99	13
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	60	24.01	185
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	61	18.0	363
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	62	40.0	6
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	63	18.0	334
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	64	43.99	6
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	65	18.0	278
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	66	40.0	6
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	67	20.01	272
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	68	40.0	6
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	69	36.0	16
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	70	20.01	411
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	71	20.01	355
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	72	24.01	197
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	73	20.01	171
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	74	20.01	75
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	75	24.01	146
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	76	20.01	248
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	77	20.01	265
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	78	20.01	355
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	79	24.01	27
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	80	18.0	726
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	81	28.01	39
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	82	24.01	182
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	83	18.0	631
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	84	18.0	195
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	85	24.01	145
8.16_AOD_FINAL_Provider_Training_Presentation_9_2009__ppt	86	18.0	22
