# ours = fresh render; ref columns = banked from gate-odf-rows.tsv (odf-gate-01)
path	ext	pages	words	fonts	unemb	verdict	rawwords	glyphs
words/done-007/rtf/johnson_hall_service_log.pdf.rtf	rtf	1/1	274/274	6/6	0	match	317/317	1364/1364
words/done-007/rtf/technical-report-template.rtf	rtf	7/7	747/749	4/5	0	match	766/767	3860/3860
words/done-007/rtf/template-technical-report.rtf	rtf	10/10	837/837	2/4	0	match	859/859	4363/4363
words/done-008/rtf/1245685 1 Comment.rtf	rtf	1/1	326/326	7/6	0	match	327/327	1619/1619
words/done-008/rtf/2024-2nd-quarter-case-summaries.rtf	rtf	10/10	5675/5675	4/5	0	match	5677/5677	28056/28056
words/done-008/rtf/4400-91_Proposal_To_Lease_Space_10-2024.rtf	rtf	6/7	3267/3291	5/7	0	pages	3291/3315	16806/16891
words/done-008/rtf/ECSS-E-ST-50-16C-Annex-A(30September2021).rtf	rtf	4/4	670/669	4/8	0	match	691/690	3613/3613
words/done-008/rtf/FAA-2017-0628-0002_attachment_1.rtf	rtf	5/4	634/635	4/5	0	pages	636/638	3625/3607
words/done-008/rtf/FlightLaws.rtf	rtf	4/4	1073/1074	3/6	0	match	1132/1133	5533/5533
words/done-008/rtf/Lessons-Learned-Bulletin-Dorset-version-to-IIRG-V5.rtf	rtf	3/3	1501/1501	3/4	0	match	1523/1523	7946/7946
words/done-008/rtf/PUR-0012-UTAS-GRAMS-SPA-Template-1-25-2024.rtf	rtf	6/6	1027/1027	4/5	0	match	1083/1083	6234/6234
words/done-008/rtf/UAS-SGI_waiver_approval_request_form.rtf	rtf	3/3	493/493	5/3	0	match	517/514	2750/2750
words/done-008/rtf/draft-variation-notice-airbus-bm3965ia-v006-vs-comments.rtf	rtf	9/9	1468/1499	4/5	0	words	1506/1537	7871/8101
words/done-009/rtf/2013-op12-Annex III - Curriculum Vitae.rtf	rtf	3/3	332/333	3/4	0	match	359/360	2004/2004
words/done-009/rtf/237287_0486190101_0486190101_geolink2neu.rtf	rtf	6/4	1402/1384	5/5	0	pages	1575/1555	9846/9702
words/done-009/rtf/A380MaenPressRel.rtf	rtf	3/3	770/771	6/8	0	match	789/790	3944/3944
words/done-009/rtf/CP-ETSO template_v2020.rtf	rtf	6/6	1111/1111	5/8	0	match	1136/1136	6448/6448
words/done-009/rtf/Case-Study-Heathrow-Airport.rtf	rtf	3/3	1184/1184	5/6	0	match	1216/1216	6461/6461
words/done-009/rtf/Contract_Check_Pilot_Sample_LOA.rtf	rtf	4/4	1324/1324	5/6	0	match	1336/1336	7205/7213
words/done-009/rtf/SWDD-template.rtf	rtf	6/6	1079/1066	8/9	0	match	1080/1067	5833/5833
words/done-009/rtf/certification-flight-standards-doc-oeb-supporting-documents-tgl-TGL26-section-5-REV10.rtf	rtf	10/8	1275/1221	5/6	0	pages,words	1326/1268	6572/6253
words/done-009/rtf/form_1123_application_form_rvsm_spa.rtf	rtf	3/3	578/578	6/8	0	match	638/638	3321/3321
words/done-009/rtf/technical report template.rtf	rtf	8/8	837/837	4/3	0	match	838/838	4068/4068
words/done-010/rtf/1528364855.rtf	rtf	3/3	1070/1072	5/5	0	match	1101/1103	6219/6219
words/done-010/rtf/195584360.rtf	rtf	22/51	7866/8213	4/5	0	pages,words	8035/8382	45714/47918
words/done-010/rtf/361400CSLegislation1RF01PUBLIC1.rtf	rtf	36/35	12627/12618	4/4	0	pages	12654/12645	68249/68170
words/done-010/rtf/5709.16 ch.40_mgfinal.rtf	rtf	31/29	9783/8844	4/4	0	pages,words	9994/8995	58768/52691
words/done-010/rtf/Checklist for TC STC ETSO data packages to FAA_TIP rev 5.rtf	rtf	3/3	1102/1102	5/5	0	match	1102/1102	6062/6062
words/done-010/rtf/FG-AI4NDM-TR-skeleton_template.rtf	rtf	5/5	405/433	7/7	0	match	410/438	2043/2029
words/done-010/rtf/PM-apeech-Handover-of-New-Airbus-Aircraft-for-Fiji-Airways-Dec.-15th.rtf	rtf	5/5	582/582	4/5	0	match	584/584	2742/2742
words/done-010/rtf/Writing a technical report (SCE subject guide).rtf	rtf	4/4	1221/1221	5/8	0	match	1267/1267	6403/6403
words/done-010/rtf/f111.rtf	rtf	11/11	3347/3347	5/7	0	match	3392/3392	18181/18181
words/done-010/rtf/te.iors.00048-002 SUP Questionnaire.rtf	rtf	3/4	588/620	2/2	0	pages,words	607/640	3426/3627
words/done-011/rtf/135.rtf	rtf	14/14	5259/5261	6/7	0	match	5316/5316	26650/26620
words/done-011/rtf/AAC-AD-No-2021-01-Boeing-737-8-and-737-9-MAX.rtf	rtf	21/21	7452/7454	6/7	0	match	7511/7513	38766/38766
words/done-011/rtf/Company-profile-2022-EN.rtf	rtf	5/5	1170/1171	2/6	0	match	1212/1213	5630/5630
words/done-011/rtf/b053-19.rtf	rtf	2/2	491/491	2/4	0	match	493/493	2916/2916
words/done-011/rtf/eTAR_External_Web_tool_Tip_Sheet_mh.rtf	rtf	4/4	929/928	5/3	0	match	935/934	4604/4579
words/done-011/rtf/f2_registro_de_aprovacao_com_pbcs_EN.rtf	rtf	2/2	448/448	6/4	0	match	453/453	2255/2255
words/done-011/rtf/monthly-content-feeder.rtf	rtf	18/18	5890/5890	7/9	0	match	6021/6021	34555/34555
words/done-011/rtf/part-145-approval list (1).rtf	rtf	8/8	1522/1529	5/5	0	match	1534/1541	8044/8072
words/done-011/rtf/part-145-approval list 2025.rtf	rtf	7/7	1401/1401	5/5	0	match	1412/1412	7528/7528
words/done-011/rtf/tibs_guidelines_2.rtf	rtf	13/13	3146/3143	6/9	0	match	3171/3168	16450/16450
words/done-012/rtf/19-06 Assistive Technology TAB Final - 508.rtf	rtf	8/8	3260/3240	7/8	0	match	3287/3267	18195/18195
words/done-012/rtf/20110608_psp.rtf	rtf	4/3	678/671	4/4	0	pages	687/679	4772/4704
words/done-012/rtf/AirbusCallouts.rtf	rtf	25/25	8469/8470	4/7	0	match	9173/9174	43670/43670
words/done-012/rtf/FO.FCTOA_.000129 Application for activities related to FSTD.rtf	rtf	6/7	1660/1728	9/8	0	pages,words	1689/1757	9023/9261
words/done-012/rtf/Leadership Information Article.rtf	rtf	4/4	1452/1452	3/4	0	match	1460/1460	8107/8107
words/done-012/rtf/RMI_Document_Repository_Public-Reprts_GettingOffOil.rtf	rtf	8/6	2733/2729	6/8	0	pages	2734/2731	14619/14617
words/done-012/rtf/b050-19.rtf	rtf	3/3	873/873	4/6	0	match	875/875	4882/4882
words/done-012/rtf/bulletin.rtf	rtf	15/15	3254/3257	4/8	0	match	3293/3297	17038/17038
words/done-012/rtf/slcc-architecture-uu-architecture.rtf	rtf	4/4	1206/1205	6/7	0	match	1237/1236	6328/6328
words/done-012/rtf/technical-architecture.rtf	rtf	8/8	1095/1095	12/14	0	match	1116/1115	6772/6820
words/done-013/rtf/1228841571067_2009_TPPT_13__2007_TPPT_102__R-108535759.rtf	rtf	12/11	2800/2788	5/5	0	pages	2800/2789	14396/14300
words/done-013/rtf/1257259179492_2007_TPPT_102_Supporting_Doc_2-434003080.rtf	rtf	9/9	2120/2124	4/4	0	match	2158/2163	10122/10122
words/done-013/rtf/Form-SM-76A-_-CAR-OPS-2A-Instruments-and-Equipment-Compliance-Statement-_-11.rtf	rtf	3/3	597/597	8/9	0	match	609/609	3322/3322
words/done-013/rtf/Reid.rtf	rtf	4/4	1553/1553	5/6	0	match	1570/1570	8425/8425
words/done-013/rtf/SPA-11_mcar_part-11_v2.9.rtf	rtf	50/43	13906/13832	4/6	0	pages	13925/13849	70790/70418
words/done-013/rtf/Sol PJ14-03-04 Solution Contextual.rtf	rtf	5/6	2068/2082	4/6	0	pages	2106/2121	11366/11414
words/done-013/rtf/easa-regulations-update-20.rtf	rtf	22/19	2738/2717	5/5	0	pages	2844/2817	14939/14843
words/done-013/rtf/gpp-pr-top-7-office-markets-4q-2023.rtf	rtf	4/4	1067/1067	2/4	0	match	1101/1101	5669/5669
words/done-013/rtf/hdss-bulletin-issue-285-25-june-2025.rtf	rtf	11/10	3504/3528	5/10	0	pages	3567/3591	19567/19647
words/done-013/rtf/omrIMInterpretiveGuideLine.rtf	rtf	3/2	362/361	5/6	0	pages	363/362	2254/2253
words/done-014/rtf/1603642410-MoM-CASCOM-06-2020-draft04.rtf	rtf	9/9	4469/4469	6/8	0	match	4604/4604	24054/24054
words/done-014/rtf/1_tpr_template__from_fy14_.rtf	rtf	10/10	3363/3481	9/10	0	words	3378/3497	18035/18672
words/done-014/rtf/231164_SystemDesignDocument.rtf	rtf	24/20	6498/6419	5/9	0	pages	6632/6555	38561/38259
words/done-014/rtf/300502-Mecenat-Airbus-Simusante_CHU-Amiens-Picardie.rtf	rtf	1/1	333/332	4/4	0	match	339/337	1887/1887
words/done-014/rtf/644730BRI0mna000BOX361539B00public0.rtf	rtf	5/4	2328/2324	8/10	0	pages	2339/2332	12838/12817
words/done-014/rtf/AFS-050-004-F2_0i.rtf	rtf	8/8	2233/2212	9/8	0	match	2389/2339	13442/13442
words/done-014/rtf/PK_FlugzeugeStricken.rtf	rtf	19/7	1991/1408	7/7	0	pages,words	2038/1452	11595/10066
words/done-014/rtf/Regulations Governing the Status, Basic Rights and Duties of Officials other than Secretariat Officials, and Experts on Mission.rtf	rtf	11/4	6358/174	4/4	0	pages,words	6413/175	33409/1000
words/done-014/rtf/exhibit-06---technical-architecture-template.rtf	rtf	8/10	1085/1142	12/15	0	pages,words	1096/1147	6601/7118
words/done-014/rtf/fleetfastfacts16nov2023.rtf	rtf	2/2	103/137	4/5	0	words	112/146	537/733
words/done-015/rtf/03_Technical_Report_(progress)_template.rtf	rtf	11/11	1389/1340	9/9	0	words	1410/1360	7367/6978
words/done-015/rtf/2013_11.rtf	rtf	8/9	2607/2633	7/9	0	pages	2629/2655	13594/13826
words/done-015/rtf/Agile_Arc_SysDes.rtf	rtf	24/20	5634/5630	12/10	0	pages	5719/5715	33606/33437
words/done-015/rtf/DOA_Template_Form_Type_Certification_Programme.rtf	rtf	25/19	5108/5335	4/6	0	pages,words	5181/5414	27359/28467
words/done-015/rtf/JEMIT_Template.rtf	rtf	5/4	1641/1625	9/10	0	pages	1709/1693	8773/8679
words/done-015/rtf/PI-doc.-no.-2E-Technical-Review-Report.rtf	rtf	12/10	1804/1687	8/10	0	pages,words	1952/1835	9908/9461
words/done-015/rtf/SFSP_2013-02_Bulletin.rtf	rtf	4/4	942/942	5/6	0	match	965/965	5136/5136
words/done-015/rtf/Sample_SQMS_Program.rtf	rtf	60/77	15405/16072	6/9	0	pages,words	15680/16352	85167/87329
words/done-015/rtf/airbus-pdf-information-package_v1-4.rtf	rtf	9/9	1131/1131	5/9	0	match	1173/1173	5613/5613
words/done-015/rtf/system_design__technical_architecture_template.rtf	rtf	12/11	1661/1675	6/6	0	pages	1725/1738	9693/9652
words/done-016/rtf/120509coss.rtf	rtf	25/25	7179/7179	6/7	0	match	7228/7228	38126/38126
words/done-016/rtf/150_5335_5a.rtf	rtf	64/65	19013/18946	8/8	0	pages	19201/19151	95214/95111
words/done-016/rtf/AC-150-5370-10G-updated-201604.rtf	rtf	650/667	280036/280090	11/12	0	pages	284656/284713	1429476/1430537
words/done-016/rtf/Allegiant_Company_Profile_with_History.rtf	rtf	3/3	1154/1154	3/4	0	match	1157/1157	6588/6588
words/done-016/rtf/Annex-10-to-the-Aircraft-Maintenance-Specialist-Certification-Rule-GCAA.rtf	rtf	169/148	35100/35041	7/4	0	pages	35331/35311	189432/189432
words/done-016/rtf/HC-Bulletin-template.rtf	rtf	5/1	454/18	6/3	0	pages,words	516/18	2947/95
words/done-016/rtf/PES-Technical-Report-Template_Jan_2019.rtf	rtf	13/17	2647/2675	10/9	0	pages	2718/2752	13373/13464
words/done-016/rtf/SPA-06_mcar_part-6_and_IS_v2.9.rtf	rtf	88/66	27334/26968	2/6	0	pages	27351/26983	142129/140688
words/done-016/rtf/TE.CAO.00125 Foreign Part 145 approvals - OJT Logbook.rtf	rtf	17/26	1938/2401	5/9	0	pages,words	2306/2782	10089/13132
words/done-016/rtf/dragon1-enterprise-architecture-document-example-v0.1d.rtf	rtf	13/13	1608/1619	9/11	0	match	1627/1638	9975/9975
words/done-016/rtf/t_TEMPforInvProgs.rtf	rtf	28/-	4920/-	8/-	0	no-bank	4967/-	27629/-
words/drawingset-001/rtf/WordArt_Shapes_Arrows_Catalog1.rtf	rtf	24/26	1802/1713	6/6	0	pages,words	2268/2141	10452/9957
words/extra-001/rtf/762.rtf	rtf	21/24	4171/4162	8/9	0	pages	4196/4187	22599/22605
words/extra-001/rtf/ABCD-SDE-23-00 - Avionic System Description - 17.02.16 - v1.rtf	rtf	45/41	9144/9000	12/10	0	pages,words	9273/9120	48810/47800
words/extra-001/rtf/ABCD-WB-08-00 Weight and Balance Report - v1 08.03.16.rtf	rtf	13/12	2748/2652	9/7	0	pages,words	2809/2693	13227/12934
words/extra-001/rtf/UG.CAO.00006 Foreign Part 145 approvals - User Guide for Applicants & Approval Holders.rtf	rtf	30/-	6643/-	7/-	0	no-bank	6767/-	36073/-
words/extra-001/rtf/UG.CAO.00133 Foreign Part 145 approvals - Language.rtf	rtf	18/-	2944/-	4/-	0	ref-failed	3017/-	16461/-
words/extra-001/rtf/info-bulletin-601.rtf	rtf	63/6	1997/1302	4/5	0	pages,words	2005/1320	6283/6913
words/metrics-001/rtf/02_mcar_part-2_and_IS_v2.10.rtf	rtf	318/202	80555/79325	3/5	0	pages	81165/79819	414406/415245
words/metrics-001/rtf/A320SimNotes.rtf	rtf	41/-	13950/-	6/-	0	no-bank	15034/-	67510/-
words/metrics-001/rtf/AWR OPS-AOC 044 Statement of Compliance RVSM  Rev 04 01 Feb 2024.rtf	rtf	11/10	1974/2035	9/7	0	pages,words	2114/2169	10465/10701
words/metrics-001/rtf/FRE-03_mcar_part-3_and_IS_v2.9.rtf	rtf	76/67	24584/24455	3/6	0	pages	25674/25544	123910/124295
words/metrics-001/rtf/OM template for non-complex NCC operators_August 2016.rtf	rtf	164/171	51473/51439	6/11	0	pages	52503/52469	269919/270393
words/metrics-001/rtf/SPA-02_mcar_part-2_and_IS_v2.9.rtf	rtf	273/-	94888/-	2/-	0	no-bank	94903/-	479025/-
words/metrics-001/rtf/review-welsh-government-communications-mister-peter-mandelson.rtf	rtf	14/14	3017/3017	6/7	0	match	3046/3046	14961/14961
words/metrics-001/rtf/手机免提系统TSB.rtf	rtf	2/3	78/96	8/6	0	pages	81/100	1172/1189
words/missing-001/rtf/33004.rtf	rtf	49/47	11846/11924	13/16	0	pages	12036/12102	60339/60265
words/missing-001/rtf/May 25 bulletin focus on carers in the workplace.rtf	rtf	5/4	435/521	3/4	0	pages,words	448/538	2281/2721
words/missing-001/rtf/xx_SETIS_PWS_template_10.19.22.rtf	rtf	15/-	4369/-	4/-	0	no-bank	4425/-	23630/-
words/missing-002/rtf/CRIF - SpÃ©cification technique - Socle applicatif.rtf	rtf	28/28	6232/6116	6/12	0	words	6576/6404	37030/35523
words/pagination-001/rtf/1447.rtf	rtf	4/-	959/-	5/-	0	no-bank	962/-	5153/-
words/pagination-001/rtf/24-25_FAA_Holdover_Tables.rtf	rtf	143/223	66944/70542	9/11	0	pages,words	70973/74628	298589/321294
words/pagination-001/rtf/A_320.rtf	rtf	124/134	18572/18534	3/5	0	pages	18984/18946	88854/88733
words/pagination-001/rtf/ESPN-R - MCF - Manual - Ed1.0 - For Publication.rtf	rtf	34/42	9101/9574	7/8	0	pages,words	9208/9707	47962/49405
words/pagination-001/rtf/ESPN-R - MCF - RA - Ed1.rtf	rtf	52/-	10882/-	9/-	0	no-bank	11005/-	58733/-
words/pagination-001/rtf/FAA 2025-26 Holdover Tables.rtf	rtf	156/233	74763/78431	9/13	0	pages,words	79420/83050	334655/358857
words/pagination-001/rtf/FO.FCTOA.00010 Application for a Part-ORA ATO Approval.rtf	rtf	15/16	4400/4510	5/7	0	pages,words	4456/4575	22598/23291
words/pagination-001/rtf/report-template.rtf	rtf	12/12	3003/2997	5/4	0	match	3010/3005	15342/15341
words/pagination-001/rtf/template---tpr-technical-progress-report-with-guidance.rtf	rtf	9/-	1768/-	7/-	0	no-bank	1813/-	9344/-
words/pagination-002/rtf/150_5300_13_chg12.rtf	rtf	33/-	12685/-	9/-	0	no-bank	12753/-	62062/-
words/pagination-002/rtf/absrc-pac-01-info-note-en.rtf	rtf	6/7	1289/1306	5/5	0	pages	1312/1328	6873/6901
words/pagination-002/rtf/docs-quality-MA.IMS.00001-Integrated-Management-System-manual.rtf	rtf	43/-	10579/-	5/-	0	ref-failed	10856/-	62814/-
words/pagination-003/rtf/150-5370-10H.rtf	rtf	642/746	291492/292703	13/17	0	pages	297553/298784	1501430/1504839
words/pagination-003/rtf/EHEST-SMS-Safety-Management-Manual-V2.rtf	rtf	82/81	19240/19190	10/18	0	pages	19688/19637	105242/105000
words/table-001/rtf/150_5300_13_chg10.rtf	rtf	57/77	18614/23368	7/9	0	pages,words	18771/23571	90076/116045
words/table-001/rtf/A1. EASA Form 2.rtf	rtf	7/-	1947/-	6/-	0	no-bank	1975/-	10060/-
words/table-001/rtf/B11. TE.CAO.00129  Experience  logbook.rtf	rtf	7/8	991/1062	5/6	0	pages,words	1013/1095	5104/5537
words/table-001/rtf/approvals-and-standardisation-organisation-approvals-docs-part-145-annex-B-B11.-TE.CAO.00129-Foreign-Part-145-approvals---Experience--logbook.rtf	rtf	7/8	975/1162	6/10	0	pages,words	994/1186	5108/6130
