slides/chartset-006/odp/043_Dual_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_5074b09e.odp	odp	3/3	124/164	5/3	0	match	126/166	693/693
slides/chartset-004/odp/018_advanced_powerpoint_column.odp	odp	1/1	61/61	4/4	0	match	67/67	329/329
slides/chartset-007/odp/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.odp	odp	3/3	293/325	5/3	0	match	293/325	1462/1462
slides/chartset-004/odp/029_advanced_powerpoint_doughnut.odp	odp	1/1	52/52	4/4	0	match	58/58	300/300
slides/chartset-007/odp/090_Infographic_Radial_for_PowerPoint_and_Google_Slides_16a69891.odp	odp	3/3	112/144	5/3	0	match	114/146	625/625
slides/chartset-005/odp/069_Funnel_Diagram_for_PowerPoint_with_3_Steps_f96396fc.odp	odp	1/1	12/12	3/3	0	match	12/12	68/68
slides/chartset-008/odp/018_4-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_19957cce.odp	odp	3/3	350/378	5/3	0	match	350/378	1685/1685
slides/chartset-006/odp/007_3_Circles_Diagram_for_PowerPoint_dac9f170.odp	odp	3/3	269/293	4/3	0	match	269/293	1378/1378
slides/chartset-008/odp/078_Horizontal_Pyramid_Org_Chart_for_PowerPoint_and_Google_Slides_70ea115a.odp	odp	3/3	208/244	4/3	0	match	210/246	1155/1155
slides/chartset-006/odp/077_Horizontal_Org_Chart_for_PowerPoint_and_Google_Slides_8cf07020.odp	odp	3/3	202/232	5/3	0	match	204/234	961/961
slides/chartset-009/odp/030_Abstract_Petal_Diagram_71aa5e3a.odp	odp	3/3	267/302	5/5	0	match	272/307	1337/1335
slides/chartset-007/odp/054_Flowchart_Board_Game_for_PowerPoint_and_Google_Slides_1b047962.odp	odp	3/3	180/208	4/3	0	match	182/210	967/967
slides/chartset-007/odp/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.odp	odp	3/3	192/216	5/3	0	match	194/218	1009/1009
slides/chartset-008/odp/058_Four-Direction_Divergence_Diagram_for_PowerPoint_and_Google_Slides_9838e28d.odp	odp	3/3	272/318	4/3	0	match	274/320	1423/1423
slides/chartset-009/odp/020_5-Option_Color_Wheel_Diagram_104ea3b0.odp	odp	3/3	318/352	5/5	0	match	323/357	1569/1569
slides/chartset-009/odp/052_Flame_Percentage_Chart_d27d49c4.odp	odp	3/3	288/322	5/5	0	match	293/327	1421/1421
slides/done-013/odp/PRM_training.odp	odp	22/22	2159/2151	7/7	0	match	2195/2188	10593/10565
slides/chartset-010/odp/002_10-Point_Dual_Hub_Comparison_4ee242c9.odp	odp	3/3	90/124	5/5	0	match	95/129	445/445
slides/done-013/odp/hofman.odp	odp	13/13	450/450	3/4	0	match	504/503	2941/2945
slides/chartset-010/odp/041_Crosswise_Quadrant_Diagram_ea8bdf52.odp	odp	3/3	256/292	5/5	0	match	261/297	1301/1299
slides/chartset-010/odp/048_Five-Arrows_Converging_Cycle_bb192e27.odp	odp	3/3	312/340	5/5	0	match	317/345	1589/1587
slides/done-013/odp/ws_prod-g-doc-Events-2008-February-5-NATO-activities.odp	odp	13/13	449/453	4/4	0	match	512/516	2163/2163
slides/chartset-010/odp/095_Interwoven_Bars_e5aa46c2.odp	odp	3/3	286/312	5/5	0	match	291/317	1409/1407
slides/chartset-011/odp/034_Central_Idea_Hub_Diagram_8258e6ad.odp	odp	3/3	170/208	5/5	0	match	175/213	747/747
slides/chartset-011/odp/053_Flow_Wave_Process_9c0082f4.odp	odp	3/3	212/220	5/5	0	match	217/225	889/889
slides/chartset-011/odp/097_Labeled_Organization_Chart_for_PowerPoint_and_Google_Slides_f24fa592.odp	odp	3/3	238/276	5/3	0	match	240/278	1237/1237
slides/chartset-012/odp/008_3-Circle_Venn_Diagram_024a12c5.odp	odp	3/3	218/246	5/5	0	match	223/251	1097/1095
slides/chartset-012/odp/064_Four-Step_Success_Cycle_30c0a917.odp	odp	3/3	152/174	5/5	0	match	157/179	701/701
slides/chartset-012/odp/074_Hashtag_Matrix_246eb8d9.odp	odp	3/3	246/274	5/5	0	match	251/279	1271/1269
slides/chartset-013/odp/014_3D_Radial_Block_List_for_PowerPoint_and_Google_Slides_0773075e.odp	odp	3/3	430/450	5/3	0	match	432/452	2249/2249
slides/chartset-013/odp/032_BCG_Growth-Share_Matrix_560d0485.odp	odp	3/3	214/342	5/5	0	match	227/355	1153/1153
slides/chartset-013/odp/056_Four-Block_Hub_Spoke_134b89d1.odp	odp	3/3	220/240	5/5	0	match	227/247	1107/1105
slides/chartset-013/odp/088_Infographic_Quadrant_Pie_Chart_7b1e8abd.odp	odp	3/3	289/332	5/5	0	match	294/337	1435/1433
slides/chartset-014/odp/024_5-Step_Segmented_Cycle_Process_c8ca37ef.odp	odp	3/3	344/378	5/5	0	match	349/383	1721/1721
slides/chartset-014/odp/059_Four-Part_Concept_Puzzle_30cea7e5.odp	odp	6/6	571/639	6/6	0	match	595/663	2961/2959
slides/chartset-014/odp/085_Infographic_Org_Chart_for_PowerPoint_5_Blocks_3870252f.odp	odp	3/3	49/85	5/3	0	match	49/87	304/304
slides/done-001/odp/BMFE-06-03 (Gerflor) Smoke Density and Toxicity.odp	odp	6/6	732/732	4/4	0	match	794/794	3547/3547
slides/done-001/odp/iaeg_work_group_leader_updates.odp	odp	1/1	90/90	4/4	0	match	91/91	505/505
slides/done-001/odp/Trust Fund Excise Taxes Structure.odp	odp	1/1	169/169	2/2	0	match	189/189	868/868
slides/done-002/odp/diapo_6_fees_vous_etes_poctdoct_exterieur_a_luniv_v2_0_1.odp	odp	1/1	92/92	3/3	0	match	98/98	558/558
slides/done-002/odp/ws_prod-g-doc-Events-Part-M-presentation.odp	odp	30/30	1845/1845	3/4	0	match	1877/1878	10489/10489
slides/done-003/odp/ev122_jj-liew-tort-of-bribery-webinar.odp	odp	24/24	1370/1374	4/4	0	match	1445/1449	6734/6738
slides/done-004/odp/DOE Interactive Exercise Presentation draft rev 2.odp	odp	10/10	563/574	5/5	0	match	645/655	2732/2744
slides/done-002/odp/080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.odp	odp	18/18	815/814	4/4	0	match	871/870	4473/4473
slides/done-004/odp/redac-fullComm-201705-EE-FRs-briefing.odp	odp	8/8	374/374	4/4	0	match	384/384	2268/2268
slides/done-005/odp/5b_upasana_dasgupta_-_liability_and_registration.odp	odp	15/15	955/955	3/3	0	match	1007/1005	5024/5024
slides/done-002/odp/ws_prod-g-doc-Events-2007-Approval-of-Flight-Conditions-RM-NAA-16032007.odp	odp	14/14	746/743	5/6	0	match	823/820	4659/4659
slides/done-003/odp/97936.odp	odp	15/15	1266/1267	5/5	0	match	1352/1353	6561/6561
slides/done-003/odp/ws_prod-g-doc-Events-2007-september-M.017-(French)-France.odp	odp	55/55	6214/6215	3/4	0	match	6290/6291	33915/33915
slides/done-014/odp/redac-nasops-201503-RIRP-portfolio-update.odp	odp	46/46	2764/2761	10/9	0	match	2919/2916	15418/15418
slides/done-004/odp/Session 21- The option to expand & abandon.odp	odp	12/12	885/885	5/5	0	match	968/967	4268/4268
slides/done-005/odp/ws_prod-g-doc-Events-industrymeeting18112004-Aercap.odp	odp	12/12	1271/1269	3/3	0	match	1345/1343	6950/6938
slides/done-006/odp/iris07.12.12.odp	odp	21/21	882/881	9/9	0	match	939/938	4795/4795
slides/done-007/odp/10. Drawings, circuit diagrams and schematics.odp	odp	23/23	1500/1502	4/4	0	match	1519/1521	8444/8444
slides/done-007/odp/flying-by-numbers-presentation.odp	odp	10/10	547/547	7/8	0	match	577/577	2368/2379
slides/done-014/odp/Reporting_responsibilities_matrix.odp	odp	268/268	57743/57742	3/3	0	match	57918/57917	308442/308444
slides/done-005/odp/NAS-Infrastructure-Roadmaps-HSI.odp	odp	9/9	1413/1415	5/5	0	match	1467/1469	9003/9027
slides/done-014/odp/servicedesk-plus-overviewfinal.odp	odp	66/66	1805/1805	8/8	0	match	1904/1903	11471/11471
slides/done-005/odp/c_291533.odp	odp	19/19	1105/1105	7/7	0	match	1159/1159	5913/5913
slides/done-006/odp/Lepore.odp	odp	20/20	1812/1822	5/5	0	match	1938/1948	10749/10767
slides/done-006/odp/wopanets-innovationdays-06-16.odp	odp	15/15	563/563	3/3	0	match	626/626	3625/3625
slides/done-007/odp/Boeing 737 Max - Group 5.odp	odp	2/2	7/7	1/1	0	match	7/7	27/27
slides/done-008/odp/8.16_AOD_FINAL_Provider_Training_Presentation_9_2009.odp	odp	94/94	4311/4311	6/6	0	match	4542/4542	22480/22481
slides/done-008/odp/FIT26-Presentation-Airservices-Update.odp	odp	11/11	221/221	4/4	0	match	241/241	1295/1295
slides/done-015/odp/Architecture.odp	odp	29/29	845/845	4/4	0	match	867/867	4696/4696
slides/done-008/odp/item_3-environmental_process_briefing.odp	odp	12/12	296/296	4/4	0	match	334/334	1765/1765
slides/done-008/odp/RESPA_-_Section_8_Webinar.odp	odp	35/35	2569/2573	5/5	0	match	2759/2765	13289/13293
slides/done-009/odp/COMSTAC_11_5_2021am_2.odp	odp	39/39	2741/2741	4/4	0	match	2858/2858	16225/16225
slides/done-009/odp/iep-amount-frequency-for-webinar.odp	odp	39/39	1681/1691	6/6	0	match	1763/1774	9154/9154
slides/extra-001/odp/FAAAIandtheArtandScienceofV&Vfinal.odp	odp	30/30	1135/1133	6/6	0	match	1221/1219	5852/5868
slides/done-010/odp/John_Broggio__RSS_Campion_event_John_Broggio.odp	odp	25/25	1172/1172	3/3	0	match	1246/1246	6867/6867
slides/done-009/odp/HENTZEN_COMPOSITE_MATERIALS_IN_THE_AEROSPACE_INDUSTRY.odp	odp	12/12	321/320	3/3	0	match	345/344	1868/1868
slides/done-011/odp/171128IPAP.odp	odp	40/40	4787/4670	9/10	0	match	5014/4897	25439/25433
slides/done-010/odp/BasicMed_AME_Presentation.odp	odp	18/18	870/870	4/4	0	match	939/939	4930/4930
slides/done-010/odp/Tax factsheet 2022 (1).odp	odp	27/27	2869/2869	5/5	0	match	2949/2949	13637/13637
slides/done-011/odp/NAS-Infrastructure-Roadmaps-v16.0.odp	odp	137/137	19237/18850	6/6	0	match	19690/19302	107057/106980
slides/done-011/odp/3492.odp	odp	22/22	1266/1266	5/6	0	match	1320/1320	6833/6833
slides/done-012/odp/Intersil_Italy_CAN_Bus_Transceiver_Presentation_Final.odp	odp	39/39	3498/3415	7/7	0	match	3894/3808	18048/17949
slides/done-012/odp/vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c.odp	odp	19/19	649/648	4/4	0	match	707/706	3573/3573
slides/done-011/odp/order-of-worship-ppt-revised-2018.odp	odp	28/28	1124/1139	5/5	0	match	1197/1212	5287/5302
slides/done-013/odp/Structural Testing.odp	odp	89/89	4336/4340	12/12	0	match	4984/5001	20355/20360
slides/done-012/odp/SRDMG(16)024_60 GHz onboard airplanes.odp	odp	26/26	1862/1862	7/7	0	match	1931/1931	10312/10312
slides/done-014/odp/Aerospace_Journey_of_Flight_Chapter_BCB1637572DA6.odp	odp	26/26	1885/1885	3/3	0	match	2156/2156	10159/10159
slides/done-013/odp/2015-Civil-Rights-Website-training.odp	odp	94/94	6120/6120	12/11	0	match	6586/6586	34818/34818
slides/done-014/odp/redac-sas-201509-asisp-research.odp	odp	45/45	3129/3127	12/12	0	match	3305/3304	19088/19095
slides/done-013/odp/redac-sas-201703-hf-research-division.odp	odp	13/13	713/713	3/3	0	match	784/784	4879/4879
slides/done-015/odp/RPA P4 - Advanced Material.odp	odp	20/20	1458/1479	6/6	0	match	1621/1642	8679/8744
slides/done-014/odp/Snowbirds_High_Show.odp	odp	41/41	1869/1871	5/5	0	match	1923/1925	8047/8049
slides/done-014/odp/vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment.odp	odp	33/33	1281/1281	5/5	1	unembedded	1361/1361	8377/8377
slides/metrics-001/odp/Ramp Up Campaign - French.odp	odp	6/6	437/437	4/4	0	match	465/465	2536/2536
