doc	part	holder	depth	alt	pos	has_wh	w	h	left	top	frm	to	parse	strokeweight	strokecolor	stroked	strokeoff	fullpath
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	3438,12143	3438,15571	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	3437,12144	15694,12144	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	10168,5124	10168,12097	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	5852,5124	26017,5350	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	25657,11737	25657,15289	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1501,11737	1501,15289	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	10919,2718	10919,11699	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	5595,2593	18847,2797	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	13579,-342	13579,23812	1	.5pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	-34.75pt,322.75pt	20.7pt,322.75pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2995,6835	16144,6835	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	16238,6835	16238,10038	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2995,6835	2995,10811	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	11562,3783	11562,6732	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	22951,1737	36179,1737	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	22828,1736	22828,4857	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	36046,1798	36046,5672	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1767,11317	4990,16814	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-2035,11298	1747,15654	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-3275,6683	6859,6683	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	25885,44692	33635,44692	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	45966,41251	51170,41251	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	56655,41204	61900,41204	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	36513,38650	36514,41864	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-1390,40322	13961,40322	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	13939,40389	13939,42827	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-1390,40444	-1390,45433	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	28498,26720	28498,31162	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	5418,27050	5418,40296	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1986,26921	8549,26923	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	24102,26690	33783,26720	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-899,15940	36513,15940	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	36426,15840	36427,23826	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-4871,19979	3073,19979	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-6079,8648	-6079,15859	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-11380,8559	-330,8559	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	39863,26660	50234,26666	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	53404,19303	75003,19303	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	75074,19303	75074,23477	1	.25pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	53406,19302	53407,23736	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	63531,10284	63531,19302	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	58457,10284	69239,10284	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	78020,26428	85571,26428	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	67252,26430	67252,34005	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	42987,26720	42987,38376	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	55893,26428	67160,26428	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	36513,38596	59277,38649	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	22738,47839	29031,47839	1	.25pt	#0d0d0d [3069]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	394.75pt,176.35pt	458.8pt,240.9pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	690.55pt,331.6pt	738.55pt,379.95pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	78828,0	287204,226714	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,15766	208376,242480	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	60.75pt,39.75pt	98.8pt,79.25pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	63.4pt,38.7pt	96.25pt,79.25pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	284.75pt,487.85pt	304.1pt,507.2pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	292.4pt,322.15pt	340.9pt,371.05pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	-45.95pt,172.4pt	5.7pt,224.5pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	54591,27296	300251,272956	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,0	245660,245660	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	9826,0	9826,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	9007,0	9007,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	8052,0	8052,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	7096,0	7096,4486	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6277,0	6277,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	5322,0	5322,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	4503,0	4503,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	3548,0	3548,4486	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2593,0	2593,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	1774,0	1774,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	818,0	818,4485	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,0	0,4486	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	48778,2493	48778,6360	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-10943,0	-10943,4252	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-10840,-37	10416,-37	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	13302,209	13341,2047	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	25333,149	25453,2273	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	19337,-5847	19372,6032	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	36990,5091	36990,8952	1	.25pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	31294,3143	31329,14618	1	.25pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	25598,5091	25598,8954	1	.25pt	black [3213]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	13641,6406	13641,8803	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	817,8817	13663,8817	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	643,-23	643,8954	1	.5pt	red	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	55220,42157	55220,46243	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	84908,26006	84908,33369	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	61514,25888	61514,32898	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	78693,42257	78693,45976	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	73,0	73,4207	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6283,-1979	6321,10625	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx
