# side=ref binary=/opt/libreoffice26.2/program/soffice version=LibreOffice 26.2.4.2 0229ac93fcf0d7cbc6376066c6f35021cef002dc
path	status	rc	pages	words	rawwords	glyphs	fonts	unemb
slides/chartset-012/odp/073_Halo_Radial_for_PowerPoint_and_Google_Slides_4bd0918b.odp	OK	0	3	292	294	1383	3	0
slides/chartset-012/odp/074_Hashtag_Matrix_246eb8d9.odp	OK	0	3	274	279	1269	5	0
slides/chartset-012/odp/080_Infographic_Cycle_Venn_Diagram_for_PowerPoint_2e3cdb7f.odp	OK	0	3	309	309	1406	3	0
slides/chartset-012/odp/089_Infographic_Radial_Matrix_for_PowerPoint_and_Google_Slides_eb0550f2.odp	OK	0	3	322	324	1453	3	0
slides/chartset-013/odp/014_3D_Radial_Block_List_for_PowerPoint_and_Google_Slides_0773075e.odp	OK	0	3	450	452	2249	3	0
slides/chartset-013/odp/016_4-Position_Org_Chart_1d3640b6.odp	OK	0	3	156	158	745	3	0
slides/chartset-013/odp/023_5-Step_Progress_Cards_91d5ff57.odp	OK	0	3	272	277	1155	5	0
slides/chartset-013/odp/032_BCG_Growth-Share_Matrix_560d0485.odp	OK	0	3	342	355	1153	5	0
slides/chartset-013/odp/049_Five-Block_Hub_Spoke_42ee8593.odp	OK	0	3	284	291	1331	5	0
slides/chartset-013/odp/050_Five-Point_Radial_Hub_00793e08.odp	OK	0	3	190	195	755	5	0
slides/chartset-013/odp/056_Four-Block_Hub_Spoke_134b89d1.odp	OK	0	3	240	247	1105	5	0
slides/chartset-013/odp/066_Free_PowerPoint_Layered_Funnel_Process_c0b380ec.odp	OK	0	5	580	610	2975	4	0
slides/chartset-013/odp/079_Horizontal_Relationships_for_PowerPoint_and_Google_Slides_a3d35f63.odp	OK	0	3	176	178	745	3	0
slides/chartset-013/odp/088_Infographic_Quadrant_Pie_Chart_7b1e8abd.odp	OK	0	3	332	337	1433	5	0
slides/chartset-014/odp/019_4-Step_Segmented_Cycle_Process_2ff93c19.odp	OK	0	3	316	321	1417	5	0
slides/chartset-014/odp/021_5-Position_Org_Chart_cb042559.odp	OK	0	3	160	162	765	3	0
