# side=ours binary=/home/user/wt-odpchart/dotnet/tools/Paperless.Cli/bin/Debug/net10.0/linux-x64/Paperless.Cli version=b51ee96029332146b922a11e43c7e85d519fa1d7
path	status	rc	pages	words	rawwords	glyphs	fonts	unemb
slides/done-010/odp/BUS-Chapter 05.odp	OK	0	50	2126	2334	12354	5	0
slides/done-010/odp/BasicMed_AME_Presentation.odp	OK	0	18	870	939	4930	5	0
slides/done-010/odp/Copy of Full deck with references Promotion of Outside Interests at Work final(1).odp	OK	0	33	3114	3248	17384	7	0
slides/done-010/odp/DoIRD Meeting 16JAN14 v1-1.odp	OK	0	15	1075	1142	5886	6	0
slides/done-010/odp/John_Broggio__RSS_Campion_event_John_Broggio.odp	OK	0	25	1171	1245	6867	4	0
slides/done-010/odp/REDAC Briefing_SSIT_CARA_08132014.ppt.odp	OK	0	14	462	521	2664	4	0
slides/done-010/odp/Sector_Skills_Insights_Advanced_Manufacturing_summary_slide_pack.odp	OK	0	24	4525	4626	23635	6	0
slides/done-010/odp/Tax factsheet 2022 (1).odp	OK	0	27	2866	2946	13637	5	0
slides/done-010/odp/passiv.odp	OK	0	21	1165	1269	6596	8	0
slides/done-010/odp/section_1_our_rights_presentation.odp	OK	0	30	4135	4245	22202	7	0
slides/done-011/odp/171128IPAP.odp	OK	0	40	4628	4854	25153	9	0
slides/done-011/odp/1_Country-Updates_DRC_English.odp	OK	0	16	773	837	4267	5	0
slides/done-011/odp/23-session-2-pptx.odp	OK	0	16	304	333	1836	4	0
slides/done-011/odp/3492.odp	OK	0	22	1266	1320	6833	5	0
slides/done-011/odp/3495.odp	OK	0	26	747	807	4375	4	0
slides/done-011/odp/B2B-Center-Readiness-and-Student-Retention.odp	OK	0	33	1348	1555	7768	6	0
slides/done-011/odp/NAS-Infrastructure-Roadmaps-v16.0.odp	OK	0	137	19236	19689	107057	6	0
slides/done-011/odp/Session-1-Presentation-Reporting-Forms-Form-12-final.odp	OK	0	15	1120	1151	6209	6	0
slides/done-011/odp/_1___Opatrny_Ales_United_Kingdom_business_opportunities_final.odp	OK	0	25	1603	1807	8969	6	0
slides/done-011/odp/order-of-worship-ppt-revised-2018.odp	OK	0	28	1124	1197	5287	5	0
slides/done-012/odp/429_BLISc 2019 IInd Sem.  PAPER-7 UNIT 3.odp	OK	0	20	3120	3220	17618	6	0
slides/done-012/odp/County ACHS Presentaion Webinar 8-16-16 Peg.odp	OK	0	26	1321	1390	7595	6	0
slides/done-012/odp/Intersil_Italy_CAN_Bus_Transceiver_Presentation_Final.odp	OK	0	39	3502	3841	18048	7	0
slides/done-012/odp/JesuitAssocOfStudentPersonnel.odp	OK	0	31	1177	1339	7310	6	0
slides/done-012/odp/REDAC briefing March12-13-2014jemvbFINAL.ppt.odp	OK	0	25	2585	2787	15773	9	0
slides/done-012/odp/SRDMG(16)024_60 GHz onboard airplanes.odp	OK	0	26	1862	1931	10312	7	0
slides/done-012/odp/Sean Monogue.odp	OK	0	15	794	866	4803	4	0
slides/done-012/odp/gillikin_online_user_mtg_2010.odp	OK	0	40	1291	1470	7753	5	0
slides/done-012/odp/vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c.odp	OK	0	19	643	701	3536	4	0
slides/done-012/odp/vvsummit2022-SAIC-PRESENTATION.odp	OK	0	19	643	701	3536	4	0
slides/done-013/odp/2014BSA_Sunday_Killion.odp	OK	0	50	3542	3683	17110	8	0
slides/done-013/odp/2015-Civil-Rights-Website-training.odp	OK	0	94	6111	6577	34786	12	0
slides/done-013/odp/FAA_Form_337.odp	OK	0	67	5564	5794	29444	14	0
slides/done-013/odp/PRM_training.odp	OK	0	22	2159	2195	10593	7	0
slides/done-013/odp/Structural Testing.odp	OK	0	89	4337	4974	20355	12	0
slides/done-013/odp/chapter_4_0.odp	OK	0	54	3171	3336	18879	7	0
slides/done-013/odp/hofman.odp	OK	0	13	450	504	2941	3	0
slides/done-013/odp/redac-sas-201703-hf-research-division.odp	OK	0	13	713	784	4879	4	0
slides/done-013/odp/schematicplaymar21.odp	OK	0	21	2041	2056	11122	5	0
slides/done-013/odp/ws_prod-g-doc-Events-2008-February-5-NATO-activities.odp	OK	0	13	449	512	2163	4	0
slides/done-014/odp/Aerospace_Journey_of_Flight_Chapter_BCB1637572DA6.odp	OK	0	26	1833	2104	10012	3	0
slides/done-014/odp/Presentation - Identify Components of the Airport (1).odp	OK	0	12	554	591	2992	6	0
slides/done-014/odp/Reporting_responsibilities_matrix.odp	OK	0	268	57734	57909	308388	3	0
slides/done-014/odp/Snowbirds_High_Show.odp	OK	0	41	1869	1923	8047	5	0
slides/done-014/odp/Technical_Report_Elements[1].odp	OK	0	39	1404	1457	7539	5	0
slides/done-014/odp/redac-nasops-201503-RIRP-portfolio-update.odp	OK	0	46	2760	2912	15396	10	0
slides/done-014/odp/redac-sas-201509-asisp-research.odp	OK	0	45	3038	3211	18520	12	0
slides/done-014/odp/schematicplay.odp	OK	0	21	2049	2063	11142	4	0
slides/done-014/odp/servicedesk-plus-overviewfinal.odp	OK	0	66	1820	1919	11471	3	0
slides/done-014/odp/vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment.odp	OK	0	33	1281	1361	8377	5	1
slides/done-015/odp/1200-Assigning-Club-officers.odp	OK	0	16	163	171	958	7	0
slides/done-015/odp/Architecture.odp	OK	0	29	845	867	4696	4	0
slides/done-015/odp/RPA P4 - Advanced Material.odp	OK	0	20	1445	1608	8658	6	0
slides/done-015/odp/Wildlife for REDAC September 11.odp	OK	0	41	1545	1652	9157	11	0
slides/extra-001/odp/FAAAIandtheArtandScienceofV&Vfinal.odp	OK	0	30	1127	1213	5795	6	0
slides/metrics-001/odp/Ramp Up Campaign - French.odp	OK	0	6	418	445	2414	2	0
slides/missing-001/odp/NWD-GLA-Community-Outreach-Day-Oct-2025.odp	OK	0	13	641	702	3969	3	0
