path	dir	spacing	size	bold	linebreak	overlap	rot	count	index	words	whole	widest	rest	text
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	3	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	4	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	5	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	6	4	170.7096	56.5092	108.0965	Authentication, Authorisation & Accountability
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	7	2	54.7865	26.5649	26.1869	Human Factors
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	8	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	0	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	1	3	92.2412	32.5635	55.6084	Secure Software Lifecycle
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	2	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	3	2	54.7865	26.5649	26.1869	Human Factors
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	4	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	5	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	6	2	64.0371	32.5635	29.4390	Software Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	7	2	63.0528	31.5791	29.4390	Network Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	26.0443	9.0000	0	1	0	1.5708	9	8	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	0	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	1	3	92.2412	32.5635	55.6084	Secure Software Lifecycle
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	2	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	3	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	4	4	115.1937	29.5400	79.5498	Cyber Physical Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	5	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	6	2	64.0371	32.5635	29.4390	Software Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	7	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	8	4	84.3441	29.4390	48.8012	Web & Mobile Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	9	2	63.0528	31.5791	29.4390	Network Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	10	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	19.5332	9.0000	0	1	0	1.5708	12	11	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	79.6535	9.0000	0	1	0	1.5708	3	0	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	79.6535	9.0000	0	1	0	1.5708	3	1	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	79.6535	9.0000	0	1	0	1.5708	3	2	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	0	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	1	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	2	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	3	2	83.1928	40.7856	40.3725	Adversarial Behaviours
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	4	4	170.7096	56.5092	108.0965	Authentication, Authorisation & Accountability
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	5	4	126.8392	48.7309	72.0043	Operating Systems & Virtualisation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	6	2	63.0528	31.5791	29.4390	Network Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	7	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	8	3	92.2412	32.5635	55.6084	Secure Software Lifecycle
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	10	2	64.0371	32.5635	29.4390	Software Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	11	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	12	4	108.4348	41.1942	61.1367	Malware & Attack Technology
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	16.7428	9.0000	0	1	0	1.5708	14	13	2	42.0468	22.3989	17.6132	Grand Total
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	0	3	73.5379	47.0302	21.5068	Part I: Introduction
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	1	5	164.5793	53.0287	102.0452	Part II: Architecture Development Method
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	2	5	161.2264	48.0190	103.7020	Part IV: Architecture Content Framework
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	3	5	169.5584	48.0190	112.0341	Part VI: Architecture Capability Framework
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	4	3	81.5491	47.0346	30.0102	Part VII: Appendices
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	5	2	67.4780	37.4677	27.5098	TOGAF® Library
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	6	6	157.4162	50.5370	95.0360	Part III: ADM Guidelines & Techniques2
sheets/missing-001/xls/orbus_togaf_tool_csq.xls	H	60.1981	9.0000	0	1	1	0.0000	8	7	6	153.5754	43.5234	97.7123	Part V: Enterprise Continuum & Tools2
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	0	2	56.0879	29.9740	23.2485	LEOP [0000]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	1	4	114.4380	29.9740	75.8679	OBC Status Check [1100]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	2	4	117.1757	29.9740	78.6057	MMU Status Check [1200]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	3	4	126.8192	31.7961	86.4271	S-Band Status Check [1400]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	4	4	127.0789	31.7961	86.6868	S-Band Toggle Check [1410]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	5	6	215.1257	50.7180	150.0809	CGPS OCT Mechanical Check Calibration [1710]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	6	8	262.7888	49.5559	193.1754	FDIR & Operations Support Functions Status Check [1800]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	7	6	210.5172	47.5753	148.6151	VFM Switch-On & Functional Check-Out [2100]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	8	6	209.9846	47.5753	148.0825	ACC Switch-On & Functional Check-Out [2200]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	9	3	104.9483	50.6475	48.5702	ACC Verification [2210]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	10	7	212.4670	54.9917	140.2832	ACC interference from ASM piezo motor [2215]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	11	7	190.4289	49.5954	123.6413	EFI Step A1 - Instrument Switch-on [2301]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	12	9	248.6823	45.0664	180.6931	EFI Step A2 - Operating modes functional check [2302]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	13	8	189.1878	49.5559	119.5744	EFI Step B1 - LP Sweep Operations [2310]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	14	8	184.3198	44.6880	119.5744	EFI Step B2 - LP Sweep Variations [2311]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	15	9	211.9256	49.5559	139.4469	EFI Step B3 - LP Time Series Operations [2312]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	16	10	258.1101	49.5559	182.7660	EFI Step B4 - LP Harmonic Time Series Operations [2313]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	17	9	214.4522	44.6880	146.8414	EFI Step B5 - LP Normal Mode Variations [2314]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	18	8	194.8613	49.0454	125.7584	EFI Step B6 - LP Monthly Calibration [2315]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	19	7	206.0103	57.2541	131.5641	EFI Step C1 -TII High-Voltage Power-Up [2320]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	20	7	147.9725	29.9740	100.8064	EFI Step C2 -TII First Light [2321]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	21	11	292.1817	50.5594	212.9687	EFI Step C3 - TII Gain Calibration and Attitude maneuvers [2324]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	22	7	154.3328	32.6147	104.5259	EFI Step D1 - Normal Mode [2330]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	23	7	171.7537	44.6880	109.8736	EFI Step D2 - Sweep Variations [2331]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	24	8	192.0575	43.2794	128.7206	EFI Step D3 - Time series operation [2332]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	25	10	288.9732	52.5621	210.6229	EFI Step D4 - TII Full-Image (Calibration Mode) Operation [2333]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	26	7	210.8033	58.4997	135.1115	EFI Step D5 - Interference Investigation [2334]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	27	8	195.6183	49.0454	126.5155	EFI Step D6 - LP Monthly Calibration [2340]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	28	5	155.2350	50.6475	93.1261	EFI TII Datation Verification [2350]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	29	5	154.8697	50.6475	92.7608	EFI LP Datation Verification [2360]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	30	6	183.6597	46.1139	123.2190	ASM-A Switch-On & Health Check [2400]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	31	3	133.5315	68.9399	58.8609	ASM-A Commissioning [2410]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	32	6	183.5539	46.1139	123.1132	ASM-B Switch-On & Health Check [2420]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	33	3	133.4257	68.9399	58.7551	ASM-B Commissioning [2430]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	34	6	224.6240	55.0138	155.2835	ASM-A Burst Mode (Validation Champaign) [2450]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	35	5	162.8582	68.9399	82.4569	ASM End of Commissioning Settings
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	36	5	166.3838	50.6475	104.2749	ASM-A Verification final (burst mode)
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	37	6	208.8798	47.5753	146.9777	STR Switch-On & Functional Check-Out [2500]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	38	3	103.8435	50.6475	47.4654	STR Verification [2510]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	39	5	157.8846	46.1843	100.2388	STR Alignment DCM update [2520]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	40	6	215.7945	47.5753	153.8924	GPSR Switch-On & Functional Check-Out [2600]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	41	3	110.7583	50.6475	54.3801	GPSR Verification [2610]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	42	6	183.2635	50.3746	118.5621	VFM Calibration - Yaw Manoeuver [3310]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	43	4	169.3020	50.3746	110.3313	Torquer Correction Manoeuver [3320]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	44	7	249.8928	50.3746	182.3260	Precise Datation Manoeuver Magnetics and ACC [3330]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	45	5	160.9217	49.0454	100.4149	ACC Scale Factor Calibration [3340]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	46	4	133.2937	49.0454	75.6523	ACC Offset Calibration [3350]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	47	6	187.4139	50.1766	122.9105	Orbit Acquisition Manoeuvre - Test [6000]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	48	7	204.1746	50.1766	136.8059	Orbit Acquisition Manoeuvre - Batch 1 [6010]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	49	7	204.1746	50.1766	136.8059	Orbit Acquisition Manoeuvre - Batch 2 [6020]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	50	7	204.1746	50.1766	136.8059	Orbit Acquisition Manoeuvre - Batch 3 [6030]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	51	7	204.1746	50.1766	136.8059	Orbit Acquisition Manoeuvre - Batch 4 [6040]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	52	7	204.1746	50.1766	136.8059	Orbit Acquisition Manoeuvre - Batch 5 [6050]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	53	7	204.1746	50.1766	136.8059	Orbit Acquisition Manoeuvre - Batch 6 [6060]
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	V	7.3491	9.0000	0	1	0	0.0000	55	54	4	158.6064	59.0983	90.9120	Orbit Constellation Decision [7000]
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	320.1272	18.0000	0	1	0	0.0000	2	1	2	245.7421	157.4472	82.5732	Examens complémentaires
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	0	5	43.8386	11.9016	23.7855	[08 h ; 10 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	1	5	43.8386	11.9016	23.7855	[10 h ; 12 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	2	5	43.8386	11.9016	23.7855	[12 h ; 14 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	3	5	43.8386	11.9016	23.7855	[14 h ; 16 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	4	5	43.8386	11.9016	23.7855	[16 h ; 18 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	5	5	43.8386	11.9016	23.7855	[18 h ; 20 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	6	5	43.8386	11.9016	23.7855	[20 h ; 22 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	7	5	43.8386	11.9016	23.7855	[22 h ; 00 h[
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	H	27.4769	9.0000	0	1	0	0.0000	9	8	5	43.8386	11.9016	23.7855	[00 h ; 02 h[
slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	V	104.9791	16.0000	1	1	0	0.0000	3	0	3	113.8750	46.7057	60.0535	Net Profit Margin
slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	V	104.9791	16.0000	1	1	0	0.0000	3	1	2	78.7495	46.7057	28.4859	EBIT Margin
slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	V	104.9791	16.0000	1	1	0	0.0000	3	2	2	97.8376	47.5739	46.7057	EBITDA Margin
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	H	54.2016	11.0000	0	1	0	0.0000	5	0	2	71.2581	35.8268	32.8883	Product Quality
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	H	54.2016	11.0000	0	1	0	0.0000	5	2	2	79.9089	50.3488	27.0171	Brand Reputation
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	H	54.2016	11.0000	0	1	0	0.0000	5	3	2	65.4307	42.9175	19.9702	Cost Efficiency
slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	H	54.2016	11.0000	0	1	0	0.0000	5	4	2	79.6231	44.2741	32.8061	Customer Service
slides/done-010/pptx/Sector_Skills_Insights_Advanced_Manufacturing_summary_slide_pack.pptx	V	48.0397	12.0000	1	1	0	0.0000	2	0	2	91.9374	52.6402	35.9658	Whole economy
words/chartset-001/docx/clustered-column-result.docx	H	64.8463	9.0000	0	1	0	0.0000	6	5	2	57.4189	34.0664	21.3179	Other countries
